group_id,context,representative_tag,member_count,total_occurrences,members,member_occurrences
32463,uniqueness,reimagined legends,1,1,reimagined legends,reimagined legends:1
32464,uniqueness,reimagined lore,1,1,reimagined lore,reimagined lore:1
32465,uniqueness,reimagined tale,1,1,reimagined tale,reimagined tale:1
32466,uniqueness,reinterpreted mythology,1,1,reinterpreted mythology,reinterpreted mythology:1
32467,uniqueness,reinvented characters,1,1,reinvented characters,reinvented characters:1
32468,uniqueness,relatable scenario,1,1,relatable scenario,relatable scenario:1
32469,uniqueness,relationship builder,1,1,relationship builder,relationship builder:1
32470,uniqueness,relationship dynamics,1,1,relationship dynamics,relationship dynamics:1
32471,uniqueness,relationship impact,1,1,relationship impact,relationship impact:1
32472,uniqueness,relaxed format,1,1,relaxed format,relaxed format:1
32473,uniqueness,relaxed mode,1,1,relaxed mode,relaxed mode:1
32474,uniqueness,relaxing gameplay,1,1,relaxing gameplay,relaxing gameplay:1
32475,uniqueness,relaxinggameplay,1,1,relaxinggameplay,relaxinggameplay:1
32476,uniqueness,relentless waves,1,1,relentless waves,relentless waves:1
32477,uniqueness,relic management,1,1,relic management,relic management:1
32478,uniqueness,relic maxing,1,1,relic maxing,relic maxing:1
32479,uniqueness,religious humor,1,1,religious humor,religious humor:1
32480,uniqueness,reload mechanics,1,1,reload mechanics,reload mechanics:1
32481,uniqueness,remake enhancements,1,1,remake enhancements,remake enhancements:1
32482,uniqueness,remake experience,1,1,remake experience,remake experience:1
32483,uniqueness,remake issues,1,1,remake issues,remake issues:1
32484,uniqueness,remake potential,1,1,remake potential,remake potential:1
32485,uniqueness,remaster experience,1,1,remaster experience,remaster experience:1
32486,uniqueness,remaster features,1,1,remaster features,remaster features:1
32487,uniqueness,remastered classic,1,1,remastered classic,remastered classic:1
32488,uniqueness,remastered content,1,1,remastered content,remastered content:1
32489,uniqueness,remastered visuals,1,1,remastered visuals,remastered visuals:1
32490,uniqueness,remesh tool,1,1,remesh tool,remesh tool:1
32491,uniqueness,reminds sky force,1,1,reminds sky force,reminds sky force:1
32492,uniqueness,remixed soundtrack,1,1,remixed soundtrack,remixed soundtrack:1
32493,uniqueness,remorseless,1,1,remorseless,remorseless:1
32494,uniqueness,remote setting,1,1,remote setting,remote setting:1
32495,uniqueness,removal annoyances,1,1,removal annoyances,removal annoyances:1
32496,uniqueness,renaissance mod,1,1,renaissance mod,renaissance mod:1
32497,uniqueness,renaming,1,1,renaming,renaming:1
32498,uniqueness,repair focus,1,1,repair focus,repair focus:1
32499,uniqueness,repair theme,1,1,repair theme,repair theme:1
32500,uniqueness,repeating world,1,1,repeating world,repeating world:1
32501,uniqueness,repetitive dlc,1,1,repetitive dlc,repetitive dlc:1
32502,uniqueness,repetitive environment,1,1,repetitive environment,repetitive environment:1
32503,uniqueness,repetitive painting,1,1,repetitive painting,repetitive painting:1
32504,uniqueness,repetitive play,1,1,repetitive play,repetitive play:1
32505,uniqueness,replay analysis,1,1,replay analysis,replay analysis:1
32506,uniqueness,replay pattern,1,1,replay pattern,replay pattern:1
32507,uniqueness,replayable design,1,1,replayable design,replayable design:1
32508,uniqueness,rerelease,1,1,rerelease,rerelease:1
32509,uniqueness,rescue mechanic,1,1,rescue mechanic,rescue mechanic:1
32510,uniqueness,research based,1,1,research based,research based:1
32511,uniqueness,research priority,1,1,research priority,research priority:1
32512,uniqueness,reset mechanics,1,1,reset mechanics,reset mechanics:1
32513,uniqueness,resetting progress,1,1,resetting progress,resetting progress:1
32514,uniqueness,reshaping,1,1,reshaping,reshaping:1
32515,uniqueness,resident evil inspired,1,1,resident evil inspired,resident evil inspired:1
32516,uniqueness,resilience,1,1,resilience,resilience:1
32517,uniqueness,reskin characters,1,1,reskin characters,reskin characters:1
32518,uniqueness,reskinned,1,1,reskinned,reskinned:1
32519,uniqueness,reskinning,1,1,reskinning,reskinning:1
32520,uniqueness,resolution issue,1,1,resolution issue,resolution issue:1
32521,uniqueness,resort setting,1,1,resort setting,resort setting:1
32522,uniqueness,resort theme,1,1,resort theme,resort theme:1
32523,uniqueness,resource allocation,1,1,resource allocation,resource allocation:1
32524,uniqueness,resource balancing,1,1,resource balancing,resource balancing:1
32525,uniqueness,resource based,1,1,resource based,resource based:1
32526,uniqueness,resource card system,1,1,resource card system,resource card system:1
32527,uniqueness,resource constraints,1,1,resource constraints,resource constraints:1
32528,uniqueness,resource dependency,1,1,resource dependency,resource dependency:1
32529,uniqueness,resource dynamics,1,1,resource dynamics,resource dynamics:1
32530,uniqueness,resource flows,1,1,resource flows,resource flows:1
32531,uniqueness,resource fluctuation,1,1,resource fluctuation,resource fluctuation:1
32532,uniqueness,resource game,1,1,resource game,resource game:1
32533,uniqueness,resource gathering,1,1,resource gathering,resource gathering:1
32534,uniqueness,resource interest,1,1,resource interest,resource interest:1
32535,uniqueness,resource investment,1,1,resource investment,resource investment:1
32536,uniqueness,resource juggling,1,1,resource juggling,resource juggling:1
32537,uniqueness,resource limitations,1,1,resource limitations,resource limitations:1
32538,uniqueness,resource loot,1,1,resource loot,resource loot:1
32539,uniqueness,resource loss,1,1,resource loss,resource loss:1
32540,uniqueness,resource maximization,1,1,resource maximization,resource maximization:1
32541,uniqueness,resource rich,1,1,resource rich,resource rich:1
32542,uniqueness,resource variability,1,1,resource variability,resource variability:1
32543,uniqueness,resource variation,1,1,resource variation,resource variation:1
32544,uniqueness,resource variety,1,1,resource variety,resource variety:1
32545,uniqueness,respawn mechanic,1,1,respawn mechanic,respawn mechanic:1
32546,uniqueness,respect time,1,1,respect time,respect time:1
32547,uniqueness,respectful design,1,1,respectful design,respectful design:1
32548,uniqueness,responsive development,1,1,responsive development,responsive development:1
32549,uniqueness,responsive environment,1,1,responsive environment,responsive environment:1
32550,uniqueness,responsive feedback,1,1,responsive feedback,responsive feedback:1
32551,uniqueness,restart freedom,1,1,restart freedom,restart freedom:1
32552,uniqueness,restaurant focus,1,1,restaurant focus,restaurant focus:1
32553,uniqueness,restaurant simulator,1,1,restaurant simulator,restaurant simulator:1
32554,uniqueness,restricted roads,1,1,restricted roads,restricted roads:1
32555,uniqueness,restrictions,1,1,restrictions,restrictions:1
32556,uniqueness,retelling,1,1,retelling,retelling:1
32557,uniqueness,retirement community,1,1,retirement community,retirement community:1
32558,uniqueness,retrievable arrows,1,1,retrievable arrows,retrievable arrows:1
32559,uniqueness,retro RPG style,1,1,retro RPG style,retro RPG style:1
32560,uniqueness,retro assets,1,1,retro assets,retro assets:1
32561,uniqueness,retro combination,1,1,retro combination,retro combination:1
32562,uniqueness,retro compilation,1,1,retro compilation,retro compilation:1
32563,uniqueness,retro elements,1,1,retro elements,retro elements:1
32564,uniqueness,retro experience,1,1,retro experience,retro experience:1
32565,uniqueness,retro focus,1,1,retro focus,retro focus:1
32566,uniqueness,retro hommage,1,1,retro hommage,retro hommage:1
32567,uniqueness,retro port,1,1,retro port,retro port:1
32568,uniqueness,retro reissue,1,1,retro reissue,retro reissue:1
32569,uniqueness,retro remake,1,1,retro remake,retro remake:1
32570,uniqueness,retro setting,1,1,retro setting,retro setting:1
32571,uniqueness,retro spirit,1,1,retro spirit,retro spirit:1
32572,uniqueness,retro theme,1,1,retro theme,retro theme:1
32573,uniqueness,retrocomputing,1,1,retrocomputing,retrocomputing:1
32574,uniqueness,retropuzzles,1,1,retropuzzles,retropuzzles:1
32575,uniqueness,retry limit,1,1,retry limit,retry limit:1
32576,uniqueness,reusable items,1,1,reusable items,reusable items:1
32577,uniqueness,revamped,1,1,revamped,revamped:1
32578,uniqueness,revamped graphics,1,1,revamped graphics,revamped graphics:1
32579,uniqueness,reverse bond,1,1,reverse bond,reverse bond:1
32580,uniqueness,reverse chords,1,1,reverse chords,reverse chords:1
32581,uniqueness,reverse escape,1,1,reverse escape,reverse escape:1
32582,uniqueness,reverse gravity,1,1,reverse gravity,reverse gravity:1
32583,uniqueness,reverse mechanics,1,1,reverse mechanics,reverse mechanics:1
32584,uniqueness,reverse rimworld,1,1,reverse rimworld,reverse rimworld:1
32585,uniqueness,reverse role,1,1,reverse role,reverse role:1
32586,uniqueness,reverse setting,1,1,reverse setting,reverse setting:1
32587,uniqueness,reviving zombies,1,1,reviving zombies,reviving zombies:1
32588,uniqueness,revolutionary,1,1,revolutionary,revolutionary:1
32589,uniqueness,rewarding difficulty,1,1,rewarding difficulty,rewarding difficulty:1
32590,uniqueness,rewarding efficiency,1,1,rewarding efficiency,rewarding efficiency:1
32591,uniqueness,rewarding experience,1,1,rewarding experience,rewarding experience:1
32592,uniqueness,rewarding parries,1,1,rewarding parries,rewarding parries:1
32593,uniqueness,rewarding patience,1,1,rewarding patience,rewarding patience:1
32594,uniqueness,rewarding puzzles,1,1,rewarding puzzles,rewarding puzzles:1
32595,uniqueness,rewind feature,1,1,rewind feature,rewind feature:1
32596,uniqueness,rewind limit,1,1,rewind limit,rewind limit:1
32597,uniqueness,reworked mechanics,1,1,reworked mechanics,reworked mechanics:1
32598,uniqueness,rgb spectrum,1,1,rgb spectrum,rgb spectrum:1
32599,uniqueness,rhyming narrative,1,1,rhyming narrative,rhyming narrative:1
32600,uniqueness,rhythm bullet hell,1,1,rhythm bullet hell,rhythm bullet hell:1
32601,uniqueness,rhythm elements,1,1,rhythm elements,rhythm elements:1
32602,uniqueness,rhythm integration,1,1,rhythm integration,rhythm integration:1
32603,uniqueness,rhythmic,1,1,rhythmic,rhythmic:1
32604,uniqueness,rhythmic gameplay,1,1,rhythmic gameplay,rhythmic gameplay:1
32605,uniqueness,rhythmic play,1,1,rhythmic play,rhythmic play:1
32606,uniqueness,rice character,1,1,rice character,rice character:1
32607,uniqueness,rich details,1,1,rich details,rich details:1
32608,uniqueness,rich experience,1,1,rich experience,rich experience:1
32609,uniqueness,rich prose,1,1,rich prose,rich prose:1
32610,uniqueness,rich simulation,1,1,rich simulation,rich simulation:1
32611,uniqueness,rich story,1,1,rich story,rich story:1
32612,uniqueness,rich updates,1,1,rich updates,rich updates:1
32613,uniqueness,rich writing,1,1,rich writing,rich writing:1
32614,uniqueness,richness,1,1,richness,richness:1
32615,uniqueness,rick and morty,1,1,rick and morty,rick and morty:1
32616,uniqueness,rick and morty theme,1,1,rick and morty theme,rick and morty theme:1
32617,uniqueness,ride simulation,1,1,ride simulation,ride simulation:1
32618,uniqueness,ridiculous,1,1,ridiculous,ridiculous:1
32619,uniqueness,ridiculous energy,1,1,ridiculous energy,ridiculous energy:1
32620,uniqueness,riftrealms,1,1,riftrealms,riftrealms:1
32621,uniqueness,rigged,1,1,rigged,rigged:1
32622,uniqueness,rigged AI,1,1,rigged AI,rigged AI:1
32623,uniqueness,riichi,1,1,riichi,riichi:1
32624,uniqueness,ring crafting,1,1,ring crafting,ring crafting:1
32625,uniqueness,risk like map,1,1,risk like map,risk like map:1
32626,uniqueness,risk reward,1,1,risk reward,risk reward:1
32627,uniqueness,ritual mechanics,1,1,ritual mechanics,ritual mechanics:1
32628,uniqueness,ritualistic,1,1,ritualistic,ritualistic:1
32629,uniqueness,ritualistic theme,1,1,ritualistic theme,ritualistic theme:1
32630,uniqueness,rng achievements,1,1,rng achievements,rng achievements:1
32631,uniqueness,rng dependent,1,1,rng dependent,rng dependent:1
32632,uniqueness,rng drops,1,1,rng drops,rng drops:1
32633,uniqueness,rng factor,1,1,rng factor,rng factor:1
32634,uniqueness,rng focus,1,1,rng focus,rng focus:1
32635,uniqueness,rng impact,1,1,rng impact,rng impact:1
32636,uniqueness,rng influence,1,1,rng influence,rng influence:1
32637,uniqueness,rng issues,1,1,rng issues,rng issues:1
32638,uniqueness,rng missions,1,1,rng missions,rng missions:1
32639,uniqueness,rng variability,1,1,rng variability,rng variability:1
32640,uniqueness,rng weapon finding,1,1,rng weapon finding,rng weapon finding:1
32641,uniqueness,rng weapons,1,1,rng weapons,rng weapons:1
32642,uniqueness,road rage,1,1,road rage,road rage:1
32643,uniqueness,robo city,1,1,robo city,robo city:1
32644,uniqueness,robo ky,1,1,robo ky,robo ky:1
32645,uniqueness,robot,1,1,robot,robot:1
32646,uniqueness,robot controls,1,1,robot controls,robot controls:1
32647,uniqueness,robot customization,1,1,robot customization,robot customization:1
32648,uniqueness,robot deaths,1,1,robot deaths,robot deaths:1
32649,uniqueness,robot defender,1,1,robot defender,robot defender:1
32650,uniqueness,robot design,1,1,robot design,robot design:1
32651,uniqueness,robot golf,1,1,robot golf,robot golf:1
32652,uniqueness,robot helper,1,1,robot helper,robot helper:1
32653,uniqueness,robot jokes,1,1,robot jokes,robot jokes:1
32654,uniqueness,robot perspective,1,1,robot perspective,robot perspective:1
32655,uniqueness,robot reverence,1,1,robot reverence,robot reverence:1
32656,uniqueness,robot society,1,1,robot society,robot society:1
32657,uniqueness,robot theme,1,1,robot theme,robot theme:1
32658,uniqueness,robotic,1,1,robotic,robotic:1
32659,uniqueness,robotic antagonists,1,1,robotic antagonists,robotic antagonists:1
32660,uniqueness,robotic partner,1,1,robotic partner,robotic partner:1
32661,uniqueness,robotics focus,1,1,robotics focus,robotics focus:1
32662,uniqueness,robotics simulation,1,1,robotics simulation,robotics simulation:1
32663,uniqueness,robotron inspired,1,1,robotron inspired,robotron inspired:1
32664,uniqueness,robust performance,1,1,robust performance,robust performance:1
32665,uniqueness,robust system,1,1,robust system,robust system:1
